lat,long,cpu_min,cpu_max,cpu_avg,disk_min,disk_max,disk_avg,temp_min,temp_max,temp_avg
-8.3884,124.6616,0.8545,0.3766,0.4994,0.686,0.6877,0.4931,66.37,45.2,73.97
9.31505,-75.29283,0.0544,0.7898,0.5602,0.7655,0.9598,0.5668,55.13,41.46,72.13
37.28333,26.76667,0.7505,0.5145,0.8221,0.1245,0.0886,0.4617,31.81,5.22,51.19
35.04161,101.47153,0.1105,0.6032,0.8163,0.9932,0.8609,0.5701,37.48,53.31,61.07
13.82916,20.8324,0.1014,0.3012,0.901,0.2233,0.3917,0.5538,35.35,90.47,2.57
42.0833,-8.35,0.0622,0.127,0.1607,0.8317,0.3684,0.1266,59.19,84.34,80.62
41.5333,-8.6167,0.7937,0.5839,0.586,0.403,0.8494,0.8449,67.04,80.67,80.17
-8.4399,115.3561,0.5178,0.6609,0.7674,0.7663,0.3352,0.1389,84.69,14.72,83.72
30.63588,107.59633,0.4146,0.7921,0.9692,0.9617,0.119,0.6104,28.45,6.68,89.63
53.21583,-6.66694,0.2158,0.5549,0.6119,0.414,0.8413,0.8345,55.05,99.47,9.6
38.85223,114.83283,0.241,0.9942,0.1418,0.816,0.3942,0.3528,9.7,19.42,56.87
14.06667,-87.46667,0.3754,0.6194,0.5477,0.6036,0.2141,0.9905,77.3,58.91,14.65
-6.8902,111.9076,0.7517,0.7442,0.6965,0.8426,0.0418,0.7928,0.78,38.53,23.17
29.81882,105.75563,0.965,0.0439,0.1288,0.9959,0.1042,0.9877,72.01,56.02,25.94
9.43889,-64.47278,0.9896,0.9594,0.7215,0.7811,0.0855,0.0349,65.89,25.76,23.48
51.05011,-114.08529,0.5882,0.7162,0.6362,0.2652,0.8701,0.2074,62.59,23.83,35.71
8.862,117.4893,0.8647,0.1213,0.1885,0.4865,0.6896,0.2515,86.96,85.99,74.87
52.90412,56.39329,0.3721,0.7541,0.7131,0.2019,0.3876,0.3974,29.44,79.37,5.44
,,0.178,0.8453,0.4274,0.5381,0.8478,0.5408,95.6,90.17,44.89
-8.3052,123.237,0.9898,0.6274,0.5733,0.5167,0.5987,0.2639,26.54,13.37,47.58
16.959,120.7469,0.2523,0.047,0.3978,0.2118,0.1162,0.8924,91.91,68.49,41.7
7.92408,-68.91745,0.6402,0.6178,0.2509,0.6907,0.1081,0.3053,80.12,50.39,38.23
55.6197,37.46402,0.6871,0.2069,0.078,0.7224,0.8755,0.2875,76.62,92.51,62.99
15.32024,42.92936,0.6759,0.1703,0.124,0.8057,0.2326,0.1302,24.25,85.51,83
50.56886,14.28906,0.708,0.5306,0.9008,0.5315,0.2617,0.6926,72.15,44.07,20.04
57.3,40.25,0.9446,0.5418,0.5491,0.7195,0.5677,0.9954,17.63,98.95,55.03
17.31303,121.60654,0.2698,0.2452,0.1147,0.0271,0.2312,0.8729,79.03,31.37,95.9
6.65984,124.09981,0.4951,0.5714,0.0223,0.8368,0.2113,0.9736,35.93,84.52,9.4
44.67512,40.31032,0.0519,0.2572,0.9822,0.3143,0.5882,0.7042,77.35,55.45,73.27
52.1583,4.4931,0.7885,0.1656,0.3756,0.2158,0.5726,0.2624,27.96,95.35,32.98
0.8651,99.5528,0.39,0.2486,0.8549,0.2572,0.0471,0.8742,36.3,35.83,4.89
-8.0577,111.9502,0.3521,0.5719,0.0182,0.848,0.3656,0.8141,19.85,2.78,75.76
53.50332,34.38847,0.5876,0.082,0.5984,0.5834,0.6403,0.7449,31.95,54.07,62.84
27.42832,119.91303,0.4728,0.6344,0.2684,0.2478,0.5764,0.472,11.84,5.38,4.77
34.50222,108.34926,0.469,0.2417,0.8006,0.4702,0.7218,0.0002,38.72,12,73.47
9.0651,123.0524,0.463,0.606,0.5573,0.7754,0.338,0.2056,24.97,96.3,22.51
40.52204,72.07292,0.7074,0.8227,0.3518,0.3763,0.7224,0.4197,87.15,22.39,38.22
32.7714,-97.2915,0.1706,0.202,0.4004,0.855,0.7774,0.4467,24.31,27.02,47.63
32.92757,119.85832,0.9212,0.6329,0.401,0.7708,0.252,0.924,2.59,8.07,22.37
41.9233,-8.5633,0.5799,0.9657,0.6181,0.7269,0.3077,0.0036,2.24,90.8,24.35
2.81972,-60.67333,0.9424,0.6184,0.7955,0.8219,0.8387,0.1703,87.14,79.68,48.74
28.09319,107.16538,0.2598,0.9463,0.4491,0.541,0.6386,0.261,30.19,84.97,32.08
-7.2641,107.8623,0.8873,0.7174,0.3404,0.6882,0.8051,0.6388,63.64,29.4,30.33
4.62306,-75.76278,0.9055,0.2175,0.727,0.4988,0.0143,0.986,73.26,4.32,57.18
45.35008,-72.51582,0.5563,0.5897,0.5222,0.0072,0.1442,0.0412,90.08,69.49,14.44
55.5055,41.3195,0.5042,0.0275,0.1231,0.1161,0.1743,0.0368,23.04,45.83,12.38
59.6553,12.5852,0.2943,0.7468,0.0447,0.5586,0.3506,0.4882,96.59,75.52,78.95
-6.61222,-35.29278,0.904,0.2702,0.5469,0.5767,0.8735,0.2929,13.28,73.07,62.44
26.90985,118.14162,0.921,0.2214,0.4804,0.3845,0.6807,0.058,90.8,45.96,95.38
51.4183,5.4028,0.6628,0.7732,0.5669,0.8686,0.2717,0.9684,70.14,36.15,63.43
16.6589,-99.2011,0.5014,0.7956,0.1528,0.8763,0.6587,0.5314,45.82,58.46,85.23
30.033,-89.8826,0.4808,0.374,0.7268,0.7925,0.8035,0.5996,36.23,23.8,24.33
31.6948,-106.3,0.3198,0.909,0.6516,0.478,0.9722,0.8393,65.14,42.83,33.95
36.94276,107.94765,0.9981,0.0825,0.5041,0.1321,0.1269,0.3685,13.12,33.19,26.1
28.24396,69.18235,0.9777,0.6762,0.462,0.7882,0.9068,0.7988,98.73,22.08,68.2
-6.7737,105.7226,0.5262,0.6525,0.3073,0.4825,0.3545,0.2968,58.34,13.88,81.02
50.18844,14.04037,0.9832,0.2572,0.4387,0.3,0.3636,0.4781,65,56.99,28.5
14.4,-88.95,0.7074,0.0714,0.1468,0.0434,0.1944,0.0068,21.62,64.59,26.14
-8.0649,111.9694,0.3833,0.6298,0.7597,0.9348,0.6388,0.2807,27.9,89.09,51.49
50.10396,19.31568,0.992,0.6917,0.9076,0.2541,0.8012,0.8087,5.16,27.21,54.76
13.70977,120.87706,0.0713,0.2682,0.3571,0.8717,0.9958,0.6423,38.02,70.27,24.8
29.12076,115.1245,0.1165,0.7548,0.037,0.9474,0.723,0.6373,12.29,57.88,83.62
-2.4622,115.6538,0.0658,0.2733,0.9319,0.7281,0.8233,0.2633,61.28,21.69,26.56
32.87969,117.54465,0.5617,0.0957,0.6745,0.2435,0.8929,0.3913,28.6,40.14,24.53
51.8535,104.8693,0.0695,0.6999,0.3467,0.451,0.5894,0.6717,81.99,52.42,90.72
-7.7492,113.4952,0.4233,0.3241,0.8962,0.0619,0.894,0.7256,51.64,53.06,34.23
11.5395,122.3455,0.0384,0.9426,0.5258,0.513,0.1844,0.2975,97.7,69.81,52.38
41.6167,0.6222,0.5155,0.0375,0.4942,0.195,0.8627,0.1238,100,31.29,50.14
6.63106,8.05814,0.9745,0.6248,0.9721,0.4298,0.7699,0.647,99.52,73.25,95.37
28.25214,121.28474,0.8961,0.5619,0.0548,0.2042,0.3183,0.2828,45.81,56.86,58.78
50.08171,22.27135,0.1091,0.1565,0.208,0.7903,0.7411,0.3766,97.79,18.4,6.89
40.8167,-8.5583,0.6421,0.5303,0.6947,0.6865,0.7737,0.8678,92.16,44.3,99.76
-24.90982,-65.63656,0.5495,0.6266,0.5696,0.7831,0.416,0.2856,25.63,53.42,72.31
29.04633,117.70994,0.8209,0.0595,0.3033,0.6479,0.7448,0.4572,41.13,9.78,50.24
53.38028,-6.26417,0.0984,0.0328,0.6828,0.5343,0.6858,0.7194,37.04,91.2,40.86
13.09778,7.2225,0.0137,0.2028,0.7347,0.8005,0.4517,0.7877,27.23,58.52,18.7
49.64657,19.87916,0.1126,0.8962,0.3351,0.1593,0.9604,0.1775,90.3,6.72,11.94
7.5916,123.2319,0.9145,0.7672,0.6351,0.7256,0.0448,0.0862,21.44,18.93,95.58
30.3,109.48333,0.763,0.8406,0.1993,0.2912,0.5899,0.8617,56.91,43.04,70.67
41.38192,121.66632,0.0178,0.5213,0.7179,0.765,0.7085,0.8126,72.01,71.99,54.06
30.99176,112.59033,0.2448,0.581,0.2978,0.8151,0.4688,0.3936,87.42,36.87,42.74
63.90692,38.11112,0.6154,0.5249,0.5096,0.518,0.3277,0.7395,67.61,68.11,73.13
30.13471,108.18394,0.4744,0.8669,0.2979,0.1975,0.501,0.5604,7.46,74.47,22.26
-10.35302,123.74067,0.5481,0.7055,0.4821,0.753,0.9878,0.0962,60.19,20.36,82.54
48.8763,2.3183,0.4155,0.0425,0.6956,0.8682,0.3174,0.5017,99.43,94.83,67.02
55.62047,37.49338,0.0879,0.2959,0.715,0.5553,0.402,0.3464,31.09,29.59,65.21
39.025,117.44083,0.2863,0.959,0.8906,0.7352,0.4932,0.5878,90.18,3.36,96.93
-33.5165,-56.89957,0.2871,0.5837,0.1456,0.9013,0.9003,0.9828,25.63,38.13,86.44
52.244,8.0613,0.0776,0.5143,0.7065,0.7033,0.9825,0.0502,31.73,82.79,27.77
-33.01529,27.91162,0.6397,0.0377,0.8039,0.8687,0.7248,0.8545,77.55,29.94,45.14
-22.52667,-43.73278,0.627,0.7091,0.1778,0.5698,0.4114,0.4914,55.59,57.83,78.94
1.00389,33.92556,0.1593,0.7325,0.5192,0.2296,0.9338,0.2766,71.12,13.15,91.46
25.60317,115.79629,0.6784,0.6592,0.8023,0.2054,0.1987,0.8762,26.27,68.17,75.61
26.67124,117.18511,0.9803,0.6401,0.0549,0.3494,0.3373,0.8512,48.06,45.04,1.2
59.22866,51.15578,0.7407,0.6649,0.6565,0.1156,0.8406,0.1093,92.49,87.44,46.67
14.26969,120.76925,0.5753,0.802,0.2961,0.3552,0.9311,0.7518,2.34,19.76,39.86
9.52167,-6.48694,0.9865,0.5368,0.684,0.0648,0.7732,0.1272,90.62,11.3,6.73
58.5052,13.1577,0.685,0.0449,0.9852,0.5919,0.6387,0.9942,51.66,23.62,94.07
-9.5084,124.3692,0.2097,0.7023,0.4884,0.8164,0.0583,0.4011,56.8,48.69,1.2
21.1831,105.72041,0.047,0.4896,0.2007,0.159,0.2264,0.6395,64.41,4.58,58.74
41.39756,128.17873,0.5932,0.5396,0.9949,0.3714,0.5992,0.1914,74.59,38.56,18.12
36.08289,44.62873,0.7296,0.5831,0.0384,0.5688,0.0745,0.8571,35.14,32.73,16.07
-2.838,115.2912,0.7253,0.5305,0.881,0.0582,0.7454,0.2389,56.59,47.57,6.22
29.51066,106.98577,0.2419,0.368,0.3032,0.4188,0.9521,0.5977,31.05,40.32,90.9
58.97,5.7333,0.2461,0.6951,0.4167,0.0438,0.4087,0.0363,15.99,44.17,50.76
8.4475,125.84028,0.0835,0.2723,0.8003,0.4762,0.257,0.212,42.28,62.88,65.68
2.95,9.91667,0.5882,0.6572,0.6169,0.3248,0.9082,0.3237,31.65,14.2,91.37
,,0.402,0.2815,0.2861,0.236,0.3962,0.4027,81.74,58.72,50.04
29.1616,119.61415,0.999,0.0938,0.3573,0.6569,0.2334,0.736,75.49,17.1,2.6
-13.82678,-171.79332,0.9985,0.4837,0.9626,0.9048,0.595,0.7652,46.83,13.6,3.67
-1.50583,-48.62583,0.6298,0.5845,0.3008,0.4948,0.5299,0.0099,67.74,72.44,98.37
-0.52731,34.45714,0.1011,0.6045,0.4727,0.5768,0.0853,0.758,30.05,12.94,49
20.9036,-101.5239,0.0751,0.5634,0.4668,0.7179,0.6392,0.751,60.62,29.51,75.41
-6.8913,113.0621,0.2705,0.8695,0.4291,0.1301,0.4319,0.3845,18.68,83.72,29.78
39.83333,97.73333,0.5034,0.8228,0.4944,0.5908,0.681,0.4415,86.19,98.03,8.47
12.8334,123.2612,0.1999,0.5544,0.9311,0.2417,0.2309,0.6023,57.04,15.93,60.75
11.54665,103.03569,0.4775,0.7542,0.6701,0.1624,0.7858,0.0525,52.47,8.25,23.74
-22.62917,-43.89806,0.4804,0.0966,0.9746,0.7666,0.0015,0.8106,19.77,42.18,33.48
52.63744,41.45968,0.9956,0.861,0.3733,0.8197,0.1161,0.573,86.1,59.98,96.13
-34.64694,-56.06278,0.9512,0.9251,0.0421,0.4024,0.8678,0.9025,12.15,7.22,57.57
31.49358,120.7235,0.5159,0.4361,0.0259,0.3175,0.9716,0.1967,38.49,27.51,68.74
56.5121,13.0437,0.2231,0.2478,0.9881,0.9436,0.3923,0.7826,10.64,98.13,6.26
29.26616,107.54954,0.6882,0.7721,0.5986,0.5569,0.5656,0.2481,80.22,8.65,74.65
61.7,23.26667,0.891,0.6828,0.4872,0.2989,0.2314,0.3198,7.19,31.11,65.94
-8.5238,114.189,0.7355,0.3819,0.3877,0.5794,0.9327,0.1956,56.76,9.9,53.87
14.95472,120.89694,0.8172,0.2302,0.6922,0.6905,0.7799,0.0306,67.63,76.43,17.74
48.7805,23.51545,0.3768,0.4603,0.1545,0.6456,0.0062,0.6557,52.06,44.4,61.66
-20.06972,57.64194,0.4022,0.1349,0.5523,0.8214,0.213,0.5136,30.45,70.96,68.2
36.21706,136.15185,0.1813,0.124,0.7824,0.4976,0.2087,0.7588,43.04,97.46,50.03
-7.4024,112.7692,0.7742,0.4697,0.4332,0.8172,0.3666,0.3797,37.76,21.03,55.57
41.05806,23.65108,0.404,0.4629,0.7403,0.1125,0.198,0.0066,48.43,87.53,27.85
-6.9442,111.4451,0.5287,0.0295,0.0822,0.579,0.873,0.5435,27.8,99.56,67.62
12.18972,-1.88556,0.4812,0.9796,0.5749,0.1426,0.5015,0.2043,94.52,49.29,48.7
23.9006,117.01511,0.9216,0.6882,0.0672,0.851,0.8633,0.0314,27.31,93.8,5.87
40.59814,22.55733,0.3718,0.2284,0.7573,0.8814,0.3283,0.0603,96.81,41.42,44.25
34.61588,-5.7404,0.97,0.2529,0.6145,0.8902,0.0434,0.3506,31.65,88.75,6.87
33.03648,106.00312,0.1586,0.7294,0.3689,0.3503,0.5566,0.4929,21.42,59.97,61.36
-10.2834,123.3177,0.1826,0.8036,0.4706,0.4273,0.4442,0.0676,43.7,59.29,32.83
-27.41813,-59.02392,0.268,0.6674,0.5646,0.8327,0.4473,0.5841,46.7,33.47,18.19
40.71069,140.59048,0.2507,0.2325,0.6612,0.1813,0.1861,0.6834,56.9,46.78,67.42
3.91667,-76.5,0.2816,0.1775,0.6829,0.9014,0.3046,0.0933,5.44,2,8.02
43.2509,46.58766,0.8138,0.0427,0.7614,0.9536,0.8872,0.7711,82.57,25.5,7
46.00278,14.03056,0.6291,0.2784,0.7409,0.8358,0.1755,0.0523,97.23,70.55,58.43
30.22949,118.50385,0.6278,0.163,0.9488,0.0756,0.1486,0.4794,31.96,6.45,95.33
41.2813,-7.6965,0.4163,0.6755,0.8633,0.5646,0.4797,0.382,60.08,1.98,78.23
-29.44806,-51.80639,0.8882,0.6327,0.686,0.8197,0.5407,0.1305,37.75,12.07,40.22
45.75279,130.57211,0.809,0.3819,0.3693,0.248,0.0466,0.9919,30.62,72.28,3.77
47.17281,125.6317,0.1569,0.3285,0.5397,0.8096,0.839,0.1508,13.29,17.38,79.14
33.26338,115.36108,0.1367,0.2143,0.8389,0.4314,0.7873,0.3331,74.67,30.47,23.79
45.7667,4.8833,0.2282,0.1372,0.4335,0.4236,0.7155,0.0353,54.45,9.75,95.48
-23.85444,-46.13861,0.0891,0.3326,0.5478,0.8111,0.4793,0.8882,49.92,31.77,40.01
46.89623,124.20302,0.6183,0.6915,0.5135,0.7491,0.6623,0.8186,55.92,29.71,25.91
40.9721,21.94664,0.4665,0.7045,0.654,0.7404,0.7342,0.0347,95.24,28.1,23.04
50.4,26.15,0.5609,0.6874,0.6553,0.2391,0.3545,0.2406,92.79,76.02,95.72
41.3833,-8.4333,0.1015,0.6695,0.3351,0.9285,0.3006,0.2798,45.25,25.88,58.57
52.87726,15.52978,0.1558,0.6978,0.8064,0.6861,0.7398,0.0726,77.43,61.67,60.63
-19.86528,-47.44,0.9816,0.6315,0.567,0.0699,0.3877,0.2536,31.13,83.01,55.52
8.65972,-75.12809,0.8387,0.9021,0.2296,0.3949,0.2914,0.4923,97.99,76.31,47.03
-26.79598,-55.02402,0.6314,0.1809,0.5581,0.7676,0.5139,0.7179,70.36,54.87,6.74
-8.0684,111.9891,0.9055,0.9585,0.9259,0.8342,0.5783,0.483,87.31,51.98,54.68
52.84129,22.98119,0.3804,0.2483,0.7702,0.7673,0.5031,0.6317,36.29,57.22,12.52
28.18972,108.27806,0.4427,0.5019,0.3625,0.7916,0.794,0.45,10.96,67.13,15.45
15.85053,100.07914,0.6813,0.5657,0.7778,0.6779,0.5307,0.6176,98.83,69.78,77.42
41.1333,-7.3,0.6535,0.7933,0.9761,0.9933,0.6164,0.0185,76.46,64.28,7.88
24.66513,118.45616,0.9508,0.6543,0.3451,0.1487,0.0888,0.3931,32.27,84.35,48.45
22.71304,115.52706,0.3258,0.1032,0.0557,0.2625,0.1399,0.8926,4.18,16.65,2.4
-7.66,108.0786,0.5239,0.4199,0.4199,0.3364,0.9606,0.6944,94.38,19.01,39.43
-11.27389,-37.79,0.8559,0.9857,0.824,0.565,0.2638,0.144,31.37,46.15,66.18
15.16875,-7.28466,0.5718,0.2451,0.3657,0.1808,0.714,0.5499,26.58,37.44,88.65
38.8583,-9.4,0.6571,0.6264,0.6436,0.422,0.4317,0.6435,22.72,25.11,0.08
33.9853,105.30962,0.7503,0.0865,0.6054,0.6613,0.8667,0.7106,83.43,40.52,26.15
48.8601,2.3507,0.2977,0.3759,0.4359,0.8853,0.77,0.6003,65.14,22.02,98.15
18.8931,-97.0369,0.5096,0.6167,0.8161,0.6782,0.8677,0.9391,37.66,73.69,86.39
59.9422,10.8978,0.1315,0.7021,0.4155,0.9007,0.272,0.4459,80.55,44.15,96.64
41.1333,-7.3,0.1096,0.5695,0.1807,0.4875,0.7673,0.7187,60.36,32.1,47.76
41.5833,-8.2667,0.7115,0.9883,0.5914,0.0824,0.7894,0.948,78.34,58.15,55.13
3.9288,96.68902,0.5317,0.0728,0.1074,0.3622,0.6577,0.5261,96.74,44.81,71.64
58.06028,27.06944,0.028,0.6344,0.1364,0.2413,0.4662,0.9617,98.39,91.96,55.25
6.7132,79.9026,0.6356,0.7162,0.8994,0.8074,0.895,0.2668,23.69,67.63,8.48
39.7698,76.64803,0.9043,0.8199,0.9731,0.2241,0.5398,0.83,66.87,72.39,62.34
50.71394,14.39623,0.428,0.2943,0.4945,0.559,0.1172,0.5339,75.83,80.02,13.16
7.08083,124.75306,0.1052,0.794,0.3162,0.7812,0.0973,0.6106,48.44,18.41,90.32
-46.4,168.35,0.8089,0.098,0.9139,0.1722,0.451,0.031,50.87,82.93,4.89
5.9615,115.9863,0.1074,0.9115,0.3083,0.8095,0.5186,0.6355,81.74,83.22,75.06
49.52192,21.13821,0.7513,0.1445,0.4576,0.8371,0.1987,0.4368,98.36,53.95,38
19.19203,99.87883,0.8506,0.6653,0.3027,0.9044,0.2412,0.9319,31.26,19.95,36.33
29.07342,119.61215,0.1992,0.9563,0.6768,0.5944,0.7795,0.2692,53.84,46.54,51.73
8.66565,-73.82151,0.8157,0.599,0.4159,0.8295,0.0265,0.1025,11.13,11.01,91.33
66.53,66.60194,0.623,0.0463,0.725,0.1213,0.663,0.5813,0.45,51.7,10.36
29.16279,115.38028,0.3535,0.5609,0.9116,0.1639,0.3846,0.9143,69.73,16.98,97.3
34.25611,108.34611,0.8439,0.2244,0.8858,0.8433,0.3996,0.3327,17.47,75.57,50.18
49.41723,15.11675,0.8151,0.9978,0.8418,0.6709,0.9629,0.39,11.46,72.07,9.14
58.2837,12.2886,0.3277,0.7657,0.7753,0.8455,0.0492,0.8338,9.85,16.71,83.1
26.5769,116.67586,0.2108,0.7376,0.3008,0.4144,0.625,0.1937,86.53,2.04,68.89
30.71131,113.51418,0.419,0.6457,0.2021,0.747,0.0404,0.9239,96.25,84.14,51.52
-18.06294,29.89246,0.0008,0.3305,0.1965,0.5942,0.7477,0.8735,59.62,16.25,49.54
34.70889,108.6975,0.9945,0.3353,0.6021,0.41,0.0779,0.8413,82.14,60.27,19.8
9.89898,-84.00287,0.4832,0.6796,0.0405,0.075,0.2679,0.5471,2.2,28.33,41.63
27.37469,87.2039,0.9093,0.6794,0.8095,0.9482,0.1996,0.559,54.83,18.06,11.82
54.99939,36.25331,0.1948,0.3757,0.7002,0.3123,0.84,0.1373,7.35,34.69,71.58
48.7956,2.308,0.2963,0.8656,0.9633,0.5542,0.3352,0.1163,46.72,46.05,6.66
14.63823,-91.22901,0.1128,0.115,0.8096,0.2248,0.6296,0.782,47.72,31.9,46.54
35.00096,105.75887,0.631,0.5343,0.6084,0.7462,0.3031,0.8288,61.92,54.53,98.48
32.33655,120.11017,0.9912,0.1381,0.7226,0.7454,0.5253,0.6572,12.17,71.78,7.49
32.20368,-6.4666,0.4099,0.3633,0.5873,0.8475,0.0128,0.6976,76.45,62.34,65.18
-19.94583,-43.48722,0.6263,0.6316,0.9624,0.4617,0.8452,0.6979,90.45,30.19,1.73
-2.67364,-79.6183,0.6543,0.6603,0.5678,0.2827,0.8119,0.102,2.49,90.98,76.55
33.89152,9.79629,0.6305,0.7069,0.4875,0.7383,0.4114,0.679,41.99,25.29,66.1
19.2164,-99.7711,0.4026,0.7046,0.3915,0.2633,0.3587,0.2301,36.46,67.6,56.95
-6.9217,111.6681,0.342,0.4068,0.0006,0.836,0.4739,0.2867,7.62,71.86,1.38
-8.7116,121.0397,0.9132,0.391,0.0274,0.5788,0.7002,0.03,86.64,53.46,41.05
36.78167,126.45222,0.8566,0.6207,0.1429,0.6855,0.0646,0.3864,46.02,44.61,59.12
41.7011,48.28113,0.6038,0.8785,0.5742,0.8141,0.7927,0.4496,88.95,91.89,75.55
10.33167,125.56194,0.1895,0.0639,0.8558,0.3628,0.3477,0.392,15.18,85.58,49.64
57.6554,12.0138,0.0291,0.8877,0.8419,0.9321,0.0817,0.4986,88.49,46.86,4.27
5.93139,121.10694,0.8288,0.5321,0.1175,0.1727,0.9419,0.8505,6.17,98.16,68.86
42.45,-8.6167,0.5241,0.1267,0.9437,0.1401,0.8632,0.9705,42.78,74.73,66.8
29.31033,115.92434,0.2341,0.1985,0.4567,0.0939,0.6708,0.8221,68.24,7.73,20.53
-7.2078,108.6321,0.3108,0.9923,0.8702,0.2239,0.9423,0.1724,45.66,57.9,96.88
41.482,-8.3558,0.4451,0.9268,0.4922,0.1831,0.6434,0.3175,36.71,97.2,86.18
41.87148,22.28961,0.5504,0.4019,0.3679,0.149,0.8995,0.2783,11.08,3.17,82.29
50.96507,14.36368,0.6684,0.7032,0.8509,0.7401,0.7236,0.1772,78.91,15.45,4.41
29.93244,108.27732,0.8777,0.4516,0.4382,0.4223,0.1348,0.1945,34.56,87.01,17.42
35.7,138.45,0.2575,0.5854,0.3573,0.9583,0.9565,0.8173,17.15,60.13,76.55
31.07952,106.56514,0.6932,0.8344,0.6535,0.383,0.5284,0.2732,74,31.66,10.47
19.72878,110.00851,0.3516,0.8483,0.7996,0.4518,0.0071,0.1309,94.81,98.29,20.66
-20.94944,-48.47917,0.5103,0.3108,0.6286,0.7908,0.054,0.0958,69.35,31.05,28.2
40.95759,80.13574,0.6702,0.856,0.7149,0.7594,0.866,0.3335,72.01,34.53,68.87
24.0193,116.90963,0.2232,0.1215,0.4054,0.6109,0.3556,0.6136,62.4,56.71,93.87
51.89797,-8.47061,0.4489,0.439,0.593,0.3565,0.7958,0.4618,14.3,94.09,21.28
52.94166,20.55319,0.722,0.3326,0.1974,0.7088,0.9159,0.0881,16.14,80.85,41.63
57.721,12.9401,0.4367,0.1963,0.2754,0.968,0.7813,0.7187,11.39,36.23,78.69
54.12226,17.98119,0.1738,0.4664,0.6006,0.6813,0.5065,0.9037,56.83,2.84,14.5
43.67898,45.12867,0.4369,0.5438,0.4308,0.7494,0.7761,0.7877,28.73,96.69,79.83
59.3326,18.0649,0.0419,0.9375,0.113,0.1164,0.7032,0.6419,0.22,13.91,31.73
-18.72011,-39.85891,0.7661,0.1652,0.7704,0.7026,0.8053,0.917,6.04,99.28,78.65
-7.3946,106.7925,0.4691,0.2774,0.3072,0.1041,0.3905,0.6375,62.75,6.4,31.45
31.1304,97.17982,0.1085,0.2306,0.8327,0.2247,0.0871,0.1189,31.86,65.24,94.77
45.5483,-122.8276,0.3436,0.4468,0.4703,0.4346,0.1761,0.9629,45.26,6.46,91.7
51.83313,18.39789,0.2876,0.9753,0.1863,0.7413,0.0586,0.5238,91.83,45.54,66.12
3.23114,-76.41668,0.4485,0.5507,0.2968,0.4681,0.2099,0.0301,90.37,27.63,64.21
31.67361,35.25662,0.551,0.0624,0.0515,0.068,0.9734,0.7035,74.2,73.63,47.08
63.65,26.61667,0.9672,0.5676,0.9027,0.3674,0.1371,0.8182,16.72,44.08,98.62
40.09115,122.10409,0.6764,0.8301,0.2744,0.2756,0.7407,0.885,70.42,2.02,92.67
7.11444,124.59528,0.5031,0.0342,0.7664,0.383,0.8465,0.9864,87.95,99.64,50.31
49.90411,18.35755,0.3136,0.8267,0.0237,0.0576,0.0525,0.3058,74.57,46.01,79.53
49.01667,90.18333,0.595,0.1067,0.7552,0.0212,0.4973,0.4464,22.21,71.84,79.9
54.3205,10.051,0.08,0.3692,0.8972,0.8112,0.3829,0.0542,24.12,55.43,48.5
-10.6012,121.7557,0.2517,0.9004,0.6027,0.0275,0.4725,0.9909,28.88,91.29,30.36
-7.53694,-37.81861,0.1619,0.354,0.576,0.7195,0.477,0.0871,0.91,85.99,81.38
45.40214,29.58595,0.0519,0.5134,0.6358,0.5393,0.0322,0.3528,27.02,15.6,4.61
43.6,25.86667,0.9973,0.3491,0.4115,0.4503,0.2408,0.1199,50.97,22.62,97.24
17.74517,121.71137,0.3435,0.7609,0.0178,0.0328,0.9006,0.5917,48.77,96.82,52.97
25.45047,119.09493,0.4352,0.4612,0.106,0.5058,0.1011,0.9335,97.41,17.79,4.74
-21.22583,-43.77361,0.6388,0.3303,0.3807,0.401,0.8522,0.436,3.18,36.93,40.98
47.46657,84.87144,0.0154,0.74,0.9155,0.726,0.9179,0.5697,69.32,50.31,90.67
46.1667,-1.15,0.8917,0.4402,0.0384,0.9558,0.9889,0.2188,10,26.23,3.79
-20.15139,-41.62278,0.5016,0.9556,0.2254,0.4577,0.9134,0.7518,73.46,36.39,48.29
14.56739,100.72598,0.2308,0.3246,0.6105,0.8675,0.8353,0.8171,7.05,4.09,17.72
23.04627,114.50299,0.7973,0.534,0.6013,0.7711,0.5671,0.2427,78.24,36.07,37.87
-7.3977,107.8386,0.9573,0.7048,0.3914,0.6503,0.7787,0.4351,16.39,63.56,36.74
21.67304,110.24496,0.3219,0.1322,0.6671,0.5191,0.9974,0.7024,55.22,8.7,6.99
19.4319,-99.5765,0.5188,0.9987,0.8467,0.6295,0.6829,0.2938,79.97,23.51,73.69
31.86389,117.28083,0.9461,0.1004,0.9268,0.9449,0.1218,0.1201,8.7,5.55,74.82
51.8425,5.8528,0.4554,0.8326,0.9225,0.2803,0.0437,0.8653,12.1,90.88,9.83
62.5903,40.6066,0.9915,0.7952,0.9041,0.5228,0.8833,0.1092,95.59,5.5,53.81
28.51998,121.00177,0.0814,0.1821,0.1267,0.8604,0.0864,0.8347,93.64,61.21,10.82
39.6083,-8.225,0.4331,0.3204,0.9736,0.2217,0.4677,0.7205,26.35,81.73,56.94
39.6502,111.83683,0.0543,0.1652,0.4574,0.3968,0.5652,0.4247,44.26,16.14,72.69
29.68852,119.48944,0.6139,0.9954,0.2132,0.0768,0.9033,0.7774,40.67,35.85,77.26
